	gt	ms_total	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9
46	72	0.08462014452787725	0.005018409206449779	0.004283073757592911	0.006725029751130278	0.008448428639672888	0.009854194653363294	0.012618780272799349	0.013859351152962707	0.012505032963219209	0.011307844130686823	0.0
47	29	0.135650051024134	0.0065498916871923815	0.0033094933507938126	0.004638178845508525	0.006561243425734404	0.010817205773056157	0.018404219284565967	0.023663981512623812	0.028300653407305976	0.033405183737352954	0.0
48	25	0.06340863958410757	0.007023095732047187	0.003969306465494533	0.005985321877250929	0.007617776624052669	0.011649250572873983	0.015709476341771125	0.006078929409915578	0.002189195442201974	0.0031862871184995924	0.0
49	28	0.0819332646914547	0.0028558659237963233	0.0009390239377741656	0.0019874538854119947	0.002824820793051867	0.004461574270409964	0.00765712435816415	0.010841342736784616	0.013908545759765752	0.03645751302629588	0.0
50	22	0.12070534477601128	0.010185509987814407	0.008656029648582378	0.01107729378359314	0.011987317010894054	0.015572694169126246	0.021306554046725126	0.01905594058722381	0.01524930744567067	0.007614698096381439	0.0
51	21	0.13091721864646402	0.007116643111849867	0.003886633118559633	0.004941767260987466	0.006029082184122875	0.00857577003059028	0.015481531639466743	0.023511386979423503	0.030218651159628088	0.031155753161835567	0.0
52	82	0.12602637556651222	0.008958448342678298	0.009814452801429802	0.01681762190872976	0.01869374726896253	0.015786281608932376	0.016447110642246163	0.014067215963093866	0.010932054757593193	0.014509442272846253	0.0
53	4	0.12576202757932659	0.0049024701823538255	0.003616328633703038	0.00458680815987238	0.0037387194380465207	0.004863934043486942	0.010137448706420624	0.02221628697531377	0.032815435793691825	0.038884595646437675	0.0
54	50	0.16253405735519602	0.006725496458035683	0.00639936901004425	0.010020910430444476	0.014767218779360526	0.018017885611924474	0.022918253100715977	0.026467745389577912	0.024111573863659405	0.03310560471143332	0.0
55	82	0.15919184766174566	0.004277114831194785	0.004273159913184726	0.0090523291167392	0.01606536963692531	0.020538248434524498	0.026663174885640538	0.02833246138921413	0.022048574714503985	0.027941414739818468	0.0
56	31	0.09649166985544326	0.0061484199016895395	0.007505693015793192	0.012242923585299822	0.013073659478374348	0.01102067420211553	0.0112463395955849	0.012248276418685863	0.011161618645982899	0.011844065011917176	0.0
57	24	0.1659080213910482	0.003989193887516017	0.004519111086791632	0.009054383738418536	0.014900592625079919	0.02056523693538162	0.03278309200138177	0.034544260737956634	0.027706125297258292	0.017846025081263792	0.0
58	65	0.21693098943721606	0.008952643132224195	0.008265099182021179	0.013601332596956225	0.01992621324773642	0.025311808359639372	0.03372486747483059	0.037853097895727494	0.03161892170788471	0.0376770058401959	0.0
59	68	0.13141669038700549	0.009738315067913474	0.009267128579055688	0.013352765118087868	0.016393899239845855	0.016479869048522822	0.01710548338664703	0.01618351356503446	0.01633533870520185	0.016560377676696422	0.0
60	64	0.1939933456952002	0.007267118749426624	0.006453573234472439	0.010469635113496373	0.016252872503855268	0.02596688025620289	0.04135197670002952	0.03659881191015349	0.022936319888889826	0.02669615733867374	0.0
61	100	0.19173954999210568	0.006509170578794567	0.00714813057638441	0.013044492597959461	0.020292591781703086	0.023120910606761687	0.02875329167662928	0.029818143305575362	0.028388823863078803	0.034663995005219043	0.0
62	69	0.18624054721379565	0.005390045169755245	0.00478639829787509	0.0072109895583762195	0.011622392988700877	0.01610960229346881	0.023942225442027093	0.029055556361928622	0.03263873270816318	0.0554846043935005	0.0
63	73	0.19126703071647583	0.006635508375402321	0.004662284444020982	0.00838187733950655	0.014779065494983298	0.022460197108588473	0.03576862441597031	0.03477358245595062	0.026141502410088738	0.03766438867196451	0.0
64	44	0.10990655999617946	0.005347688697798622	0.0027816429423627807	0.004161456983039248	0.0065427751539351	0.009711081724563348	0.017544427560204308	0.024725338735831794	0.01940157260170323	0.019690575596741033	0.0
65	65	0.0987859975297124	0.004890385922914329	0.002665850066559192	0.004186391873554844	0.006391121879892238	0.008316958123353212	0.011276311537965275	0.014250277472306245	0.01696347916205848	0.02984522149110859	0.0
66	32	0.04957320722161246	0.007098144966714496	0.0034735499356574953	0.003621720482636403	0.003987924982859325	0.005098025541897056	0.0060530930324559345	0.005714124127256221	0.005579624693401593	0.008946999458733939	0.0
67	75	0.08198804849412716	0.006615638149480315	0.003949045681146306	0.005960273903198589	0.008729568722633045	0.011018021648072081	0.013523766601975278	0.010512619263699275	0.008752830596802706	0.012926283927119565	0.0
68	44	0.08842539414055242	0.007963456014430294	0.004130899552346776	0.004943053281030512	0.005761353874854383	0.0069448641877218	0.010711639281677995	0.011710839791075274	0.012653268222408398	0.023606019935006994	0.0
69	82	0.21211474134867153	0.013376257043689783	0.013049766770999015	0.01564522377797513	0.017122971525954198	0.015415799641632009	0.022658000791266404	0.026834742202487362	0.033240449290891094	0.05477153030377652	0.0
70	86	0.13894401652112132	0.007800345791563407	0.006229291623704607	0.009595045685462265	0.013485506706653199	0.018328852903528453	0.02913340577568392	0.024610547201453788	0.012856819818029507	0.016904201015042163	0.0
71	25	0.0469675507912036	0.005395465218813336	0.0012731699424441852	0.0022953175762571794	0.003467897650272715	0.0054560762765138455	0.007050957691043188	0.005098842922300244	0.006138843893557143	0.01079097962000177	0.0
72	0	0.09947511791553804	0.006215793766891284	0.001761852620341022	0.002653667497399158	0.003341708144095291	0.0050096712572707	0.007060214073252015	0.009340545480962973	0.014914415332395955	0.04917724974292964	0.0
73	15	0.13820773427412067	0.009199863598567113	0.007103443434993004	0.01574186526138821	0.024045538036143857	0.02237135309009186	0.025589360343769338	0.014553606304230905	0.00841406233629604	0.01118864186864035	0.0
74	8	0.13376074821283793	0.005276058095745268	0.00259264090536986	0.005269021038196119	0.007789200449613214	0.009049534204315281	0.011952222476221963	0.015053454746390353	0.02097692951958316	0.0558016867774027	0.0
75	26	0.16324491596294155	0.004632062758206737	0.0031490942545847516	0.005875658718216968	0.009348535334989043	0.013513903783702173	0.020319628308536102	0.026310729987526836	0.027380308311832524	0.05271499450534642	0.0
76	54	0.17539757950181367	0.005401481326867562	0.005651295934635989	0.010309987605872975	0.015684979991944552	0.020517132777896435	0.03154029916598396	0.03468350743957934	0.025217959474639	0.02639093578439386	0.0
77	22	0.15205148732096457	0.0071744417064693	0.00469850209145545	0.00506997778534063	0.006366667608102144	0.008992066823630273	0.015375065946720081	0.023612396324227833	0.027953044259420447	0.05280932477559842	0.0
78	50	0.23819811586622286	0.007062861744927958	0.0069226153656004735	0.011022175830567521	0.015661184168869757	0.018364966437962246	0.025739524715028165	0.033259710292812196	0.0374206877624121	0.08274438954804245	0.0
79	36	0.1523574225306259	0.005388928180130384	0.004165027169027415	0.0069125244823104205	0.009147527640407174	0.01084302574622048	0.015551988098446337	0.02012553241476312	0.023273563915409853	0.05694930488391073	0.0
80	45	0.11532373349715444	0.00720301304206389	0.0088718010706661	0.018215802149342455	0.024067311774814408	0.01830944404909291	0.014247353163592852	0.010029437496838722	0.008508101723313503	0.005871469027429584	0.0
81	34	0.10539349693308012	0.008033965775187321	0.005811715643639982	0.007033414725821949	0.00700244932399011	0.007913685094001938	0.011586962309884229	0.015312492936296669	0.019655977889619668	0.02304283323463825	0.0
82	64	0.15048606338744192	0.009042221460509169	0.007909043733728058	0.009432265929196375	0.01150791263106826	0.013711140859180217	0.018961875132770235	0.02291525246852147	0.020243801986619042	0.036762549185849085	0.0
83	2	0.2399149352744117	0.0037555392523527095	0.003389031588966366	0.00740994447700782	0.014192328015088435	0.02277273028014877	0.041300732519581586	0.04853502468295908	0.04461638689428568	0.053943217564021234	0.0
84	14	0.19028937792320116	0.005550505694074275	0.002216580549305296	0.004107043612156358	0.00647387642085685	0.009537749859126032	0.01645426372201449	0.024090422768504746	0.03617283600346434	0.08568609929369878	0.0
85	48	0.24164902609190564	0.008591061118831435	0.009408328605930574	0.014685968157159666	0.01855207237855043	0.021669480033950264	0.03283065667533249	0.041855167313686326	0.040428502983372874	0.05362778882509156	0.0
86	33	0.3955532422286601	0.012719453333746356	0.016591527340202097	0.027914650223061367	0.027212169527789147	0.01646029363638377	0.023094080929963703	0.04914522444835666	0.07892989341885975	0.1434859493702973	0.0
87	39	0.329346520898161	0.011877318999887754	0.019763383778050404	0.033072144201309515	0.021936091326452058	0.019625161148423696	0.028582734946420663	0.03777689310230996	0.04255481003656199	0.114157983358745	0.0
88	36	0.25442048312967036	0.010266627829803216	0.018661876931130993	0.035507551169051625	0.036806686027382574	0.03313331219687119	0.0372278302085954	0.039066755167402996	0.02526748913837698	0.0184823544610554	0.0
89	79	0.10263914305280325	0.006059902712191997	0.0035635544386034288	0.006323643703777051	0.010096062537269686	0.01369273454003431	0.01713962915073453	0.017293422776680507	0.011909989087797467	0.016560204105714273	0.0
90	14	0.04240695314535979	0.009865693121013628	0.004387972727807318	0.00552877933549877	0.006043975725452493	0.005666422066227984	0.0042952007701271755	0.00023541189392010714	0.0009449007678234468	0.005438596737488867	0.0
91	42	0.21359780971119502	0.009669272268205941	0.007773361662535224	0.013483190082791963	0.02171765054285533	0.02463486929696168	0.031079325237427527	0.030379773498247296	0.028909136734352928	0.045951230387817135	0.0
92	34	0.16974498971305707	0.007618213159339831	0.0068358121067981295	0.007983742406111655	0.01202905284817342	0.018822961179742935	0.03029797473129711	0.030510700859919984	0.024267258062091984	0.03137927435958203	0.0
93	50	0.16990320251588498	0.005865193678312909	0.00503205223953618	0.00678969403172049	0.009524771896884854	0.01307728006118053	0.02386822553489578	0.03465999738872525	0.03579875156438042	0.03528723612024859	0.0
94	14	0.1381796976222931	0.01385317452366078	0.013604102243495349	0.018449281439546262	0.021521524915078888	0.01852947238042436	0.015930797355855144	0.009175466925507686	0.00961955160460313	0.017496326234121493	0.0
95	43	0.21694170723917866	0.008681642369271434	0.0065119559281469645	0.010890073345929323	0.019180518245799028	0.028692947232936274	0.04149269373487051	0.04257806503186582	0.03092243438815953	0.027991376962199766	0.0
96	58	0.12204366547354288	0.0066739740745735965	0.004091357871372183	0.005864704062982893	0.007663352651782243	0.009866709360960665	0.014246441890401775	0.017393434788635698	0.022682926225362547	0.033560764547471277	0.0
97	40	0.08071170534640829	0.004246034365052371	0.003598689433724666	0.005549086729247451	0.006706996760248797	0.007613724672869443	0.010793079031378792	0.012961610747967015	0.011534191324760041	0.01770829228115971	0.0
98	24	0.09468417373577688	0.005925999521596609	0.002742614747648987	0.003136205705653851	0.004318304567026945	0.006908035980989627	0.012079053803072887	0.017712777940299306	0.021418190510143466	0.020442990959345205	0.0
99	91	0.07417256260973294	0.0038913398021022606	0.002628297080974842	0.004596195009413217	0.007400139831058108	0.010294268420201477	0.0135911732746333	0.011193194035267265	0.00864344626531734	0.011934508890765123	0.0
100	73	0.10347886453313426	0.004178916370689707	0.0035843147179927333	0.005359263359463028	0.007708444431722378	0.010249821491316974	0.014919980609785787	0.0177587758150412	0.016370821933556143	0.02334852580356631	0.0
101	46	0.16515231350343368	0.005801342605644972	0.004624940827675403	0.007095638352334571	0.009985288333328114	0.012654716115082672	0.019671476600540774	0.024864587926019033	0.02290931586410758	0.05754500687870055	0.0
102	72	0.10111969046142227	0.009216859261080406	0.007461803143395318	0.008975917982404952	0.010507151824923172	0.011041216244603554	0.012654470657109458	0.01196189228025316	0.011311350872890969	0.017989028194761274	0.0
103	71	0.09693755383232563	0.0036362071120503558	0.0024040561037210226	0.004030911390926784	0.006152201408409141	0.00860735198094106	0.01244328521273243	0.01454666897812331	0.01455618096843974	0.030560690676981785	0.0
104	71	0.12265062532911017	0.006649392020427776	0.007625791571790934	0.011325707993630491	0.01476808061933013	0.01572276874555159	0.016605984324718062	0.015544174807602763	0.015648442679952145	0.018760282566106273	0.0
105	67	0.1414104524808814	0.005998988066132267	0.004729119652122081	0.007576890928785215	0.010783973619029379	0.013297421206568988	0.018827643807441674	0.022850643611563245	0.02582291060440326	0.03152286098483532	0.0
106	73	0.13687818246535358	0.00856452191972529	0.006960403098679903	0.008635611408677813	0.009887021626606592	0.010463438537209768	0.012924539858207785	0.015446652220938356	0.019920245505294292	0.04407574829001377	0.0
107	68	0.2972977582115791	0.006270974742047896	0.006748992990941768	0.016363475015824032	0.03310221873268713	0.04694774920838493	0.0654552319604951	0.06461725547022826	0.036628267734592636	0.021163592356377367	0.0
108	24	0.17981414218850808	0.007633316294825398	0.007577204875008291	0.015372430166861604	0.023831707347492265	0.02861304438827881	0.03670884146688532	0.029486527644042235	0.015748216732415377	0.01484285327269877	0.0
109	32	0.12452054043658468	0.004528346562388732	0.002817726762787981	0.005418828886460133	0.010311250641364487	0.014499736197105595	0.0200897863987148	0.02446044669076024	0.0202356466301349	0.022158771666867815	0.0
110	49	0.08275001352939224	0.00457844047439369	0.0037473213777208707	0.005773943516955534	0.007317532982163064	0.008422792966469014	0.012075204041250124	0.01518869657330475	0.013539945771777376	0.012106135825357817	0.0
111	30	0.13066951296335844	0.004839402999555256	0.002664047884888675	0.00521556213879802	0.008475178593552443	0.012724519210477982	0.020295154632806733	0.02456418874798659	0.025799644119050183	0.026091814636242557	0.0
112	19	0.16049597175999625	0.0037553995982625376	0.0014698313058303571	0.0035807960898528142	0.007873376849758595	0.014007374815301076	0.021690052736941978	0.024235556561326536	0.02844084232108221	0.05544274148164016	0.0
113	47	0.25088583121280394	0.004460435853103945	0.004462415714378061	0.008472489579663312	0.014883627778672002	0.022370168997120722	0.03541444509713827	0.05376093738881618	0.05286975193366243	0.05419155887024904	0.0
114	20	0.3599544272357863	0.008600471453545252	0.0034411957737012795	0.006498529348110819	0.013555351863687351	0.025449282341168826	0.0478489918475037	0.05830870227662156	0.06309763960860762	0.1331542627228399	0.0
115	11	0.30715131372139254	0.00886302146708977	0.004308918191752869	0.0061564503947776975	0.011527717452047332	0.01974937654053885	0.04111431839210382	0.056775235007826594	0.05016360041524964	0.10849267586000597	0.0
116	21	0.19456746873084546	0.009727705756704189	0.0034305708360533203	0.005413395240915062	0.0110815389961669	0.01884670592157866	0.03239600303843061	0.037035119024168464	0.030574504375276826	0.046061925541551405	0.0
117	7	0.1140509553003381	0.009033984785325827	0.005770982915334842	0.007053481498226924	0.00990813731380464	0.0182709983490978	0.03223560821679044	0.01978955033399119	0.0064920650079107	0.005496146879855735	0.0
118	2	0.08655486938366239	0.0057570492115592885	0.002917064644624492	0.006091916233756635	0.009986905418307006	0.012371413467876149	0.016259052726105096	0.010834019152011334	0.009787430585090922	0.012550017944331457	0.0
119	7	0.17615032754050045	0.012162906943999262	0.01089567288380951	0.01812728489391726	0.050805862689606414	0.05711706713640413	0.006451992130924298	0.005610901335250915	0.007526927395454387	0.0074517121311342485	0.0
120	64	0.14721214585674697	0.010244361275981162	0.010079568534804703	0.015038620026039621	0.01832769374677823	0.015803962526496903	0.01840047651267293	0.021057524162954627	0.017749737165511204	0.020510201905507567	0.0
121	31	0.06937323923347347	0.004524338483063645	0.0014592929163037786	0.002410232651446477	0.0034779852614050554	0.005544543902051437	0.008908578530113693	0.009850232175970135	0.014194487818073288	0.019003547495045958	0.0
122	38	0.10406944829708284	0.003121253018799684	0.0019104021803009585	0.0033893236249069214	0.004895058040645065	0.006532078835047472	0.010422718306723167	0.015843266036765148	0.02044660672918293	0.03750874152471151	0.0
123	65	0.2006676465218708	0.0042230201000096005	0.003988110121584827	0.0071492406138975294	0.01179977498810799	0.015503496581685445	0.021506499140156426	0.03105918045155425	0.03939019208754871	0.06604813243732602	0.0
124	21	0.10779561041485389	0.004350967142482192	0.0009713836115699927	0.001983744440922037	0.003577403293248298	0.006556900016904664	0.010987985433300538	0.017126804180124817	0.02580213734482989	0.03643828495147145	0.0
125	55	0.11834371726063103	0.0036056428274589963	0.0012385222052045711	0.0020338188664589924	0.0031040963932725775	0.005066731742320326	0.00782893864425072	0.013019572312206181	0.022910336788184632	0.05953605748127404	0.0
126	32	0.1755188392750836	0.003273454524012092	0.002390120620815248	0.003889140178200145	0.005995197262023305	0.010105276186379204	0.02079321697848288	0.03479249977412614	0.03896150208165826	0.05531843166938634	0.0
127	42	0.10071503184033989	0.004123859652335776	0.0029078331215147734	0.004181993599549471	0.005355774238934064	0.0070475767589802795	0.009795584476669325	0.01347238585585462	0.018512118361755894	0.035317905774745674	0.0
128	82	0.2843920138535666	0.00605577899860708	0.00404487980999494	0.006898321343325279	0.0120773320059933	0.018212778137682448	0.03282995643383305	0.048279735841530294	0.054285665974933596	0.10170756530766659	0.0
129	87	0.21153527873987155	0.0041100529075234786	0.0040441548942146514	0.0077242884645325315	0.012651569468982951	0.016448514234344947	0.024290747480664024	0.03183465332190415	0.038654773148866985	0.07177652481883784	0.0
130	45	0.12428346016982675	0.0026802659541933053	0.002298784427274392	0.004179122559271971	0.0067575795407991985	0.00921826832842441	0.014405386173725384	0.018050263868065103	0.020759266696361925	0.045934522621711056	0.0
131	15	0.08819699508920312	0.0033633074524834225	0.0009640829493346291	0.0020147956160582827	0.0035052742066797324	0.005664980138165315	0.0098550807750016	0.01655498300128391	0.02221519399933966	0.02405929695085656	0.0
132	35	0.08550982866584737	0.0041281056852854525	0.002085852562785781	0.003837955256029137	0.0052618089766083955	0.006635120000136661	0.010049718513774617	0.012638942931540718	0.015394969771553198	0.025477354968133407	0.0
133	46	0.10721627933799394	0.005890055027221548	0.0051510417228855625	0.010074462012201718	0.014995762372142219	0.01597813807861179	0.017565445143112094	0.016522316059376395	0.011505102553484213	0.00953395636895841	0.0
134	82	0.2220808699860083	0.009010267326783587	0.0091083908339462	0.01415858277661301	0.018369490841414215	0.02253900767189062	0.031525618604506124	0.03553133337414649	0.03750588098902309	0.04433229756768496	0.0
135	23	0.09236232421021848	0.003245308188470462	0.0019814880958544884	0.001918951152970074	0.002132304429081717	0.003354556684231833	0.006874087649988559	0.012153940543670385	0.018400214317920004	0.042301473148030955	0.0
136	51	0.09508982262284926	0.0048262089867586915	0.0023016248779282856	0.0035809665695884126	0.005219651828327596	0.007458918398112807	0.012016930764845139	0.017252234747903262	0.022052319887494932	0.020380966561890132	0.0
137	52	0.09667069970276004	0.004349877727224479	0.0022773104336485726	0.0036899979216405126	0.005543748338116486	0.007724747082282481	0.011625558315721098	0.01420389271548982	0.017614523118901788	0.029641044049734812	0.0
138	10	0.038515719553657596	0.006448218342899596	0.00086522278665368	0.0016300989902415628	0.0023793983827962288	0.004531580385186962	0.0053480218257247955	0.0021785011620651423	0.003565478557573054	0.011569199120516576	0.0
139	41	0.1797386576579761	0.008211022687259026	0.0074700437008149	0.01164748407127415	0.01604832313415892	0.019118610309385345	0.02527267239936167	0.03260384808636015	0.02771205670047364	0.0316545965688883	0.0
