	r	p
0	-0.08969062268809112	0.37979636737615297
1	0.3715626032147785	0.0001653012144703192
2	0.5480471046364634	5.190220102256536e-09
3	0.6477688607811045	5.637360067389061e-13
4	0.6965148373270217	1.6731092644862329e-15
5	0.6632434757473676	9.99022509421075e-14
6	0.5311336316171068	1.8399935144368506e-08
7	0.2934950807653815	0.0033564141299568424
8	-0.10871205618621789	0.2866280157614714
9	0.0	0.0
