	r	p
0	0.3569808013282694	2.4370934485249166e-07
1	0.5072052463861703	2.432906578116574e-14
2	0.5076603437442445	2.2870528342233544e-14
3	0.5089106168543679	1.9288945917471546e-14
4	0.5037732125673368	3.866559355923699e-14
5	0.47850950690236516	1.0027198276768862e-12
6	0.423107196054778	5.295130656751211e-10
7	0.2951452250668749	2.4302134254942784e-05
8	0.11917669758624408	0.09446275487764859
9	0.0	0.0
