	r	p
0	0.20740784569619586	0.0032095861487225893
1	0.3650177654694506	1.0707675842591251e-07
2	0.42104174209758927	5.362072858366826e-10
3	0.4201216235825675	5.897428941953241e-10
4	0.38632827673012904	1.602923019608829e-08
5	0.30217358585135284	1.3695523701350725e-05
6	0.18163017962900366	0.01005349646100087
7	0.053484000658054545	0.4519454949839148
8	-0.016685323616327533	0.8145942025377737
9	0.0	0.0
