	gt	ms_total	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9
38	48	0.10829779522421393	0.0062007799701848665	0.003772899122319333	0.0058517256052212216	0.00845241124345164	0.011015879029607326	0.017877676533402616	0.022488915425630154	0.020463778062772386	0.01217373023162439	0.0
39	0	0.08744859658064599	0.003551992168611342	0.0014343405241197093	0.002305009752955971	0.003561849664408977	0.005265648819499104	0.009056145943775793	0.01597523347248274	0.022337052089974153	0.023961324144818205	0.0
40	62	0.13060035730587521	0.009079753426684978	0.0075883844867391855	0.011087013213853629	0.015185151220050031	0.01690519225094113	0.021028094836305775	0.016487219144970894	0.013379991034251547	0.019859557692078034	0.0
41	69	0.19542660275787244	0.012637234979166714	0.01172276747761646	0.016327585144958762	0.01885065039310818	0.0195298768568502	0.025211392802773583	0.031755623660771795	0.029191872188481488	0.030199599254145247	0.0
42	90	0.22076523701338274	0.005918081313101498	0.004580265683771374	0.007589114224811566	0.011781718214263274	0.016866410413362523	0.026693261528517247	0.035382896249207096	0.043438251347652335	0.0685152380386958	0.0
43	31	0.2007171423216742	0.0074158165820655195	0.006109830779378211	0.008065599327284251	0.011124689181486423	0.0139657534174221	0.022848373115483607	0.034224630748331895	0.039275032798676446	0.05768741637154576	0.0
44	22	0.19615999156885	0.007968320554454955	0.0045500833336397034	0.0071210970350928035	0.011837177347481083	0.016328334963604516	0.02665660872437278	0.0319194794845322	0.03209180446301259	0.05768708566265939	0.0
45	23	0.0833064959957082	0.0050752889874328385	0.002645935283153868	0.003822282310307322	0.004900033462290935	0.006461562932801413	0.009288335566410892	0.00981971090892975	0.013253458400221279	0.028039888144159905	0.0
46	24	0.03788067841939491	0.005043760183713098	0.0011484260100840086	0.0016936851567477002	0.002458875563943025	0.004050783913327894	0.006236853170114453	0.006764930123192224	0.0047123236579531625	0.005771040640319344	0.0
47	25	0.14690237432534994	0.005667351136945798	0.004758395564257381	0.006874508017879503	0.009295599929109846	0.011333431926468074	0.01678374149368926	0.02226545849796289	0.02625405362736616	0.043669834131671026	0.0
48	44	0.19196648302235525	0.013295744532881033	0.010666797417002785	0.015235927362736889	0.02091307618084333	0.023953379635458964	0.026597811990024596	0.02392125122027548	0.020114514129558815	0.03726798055357335	0.0
49	92	0.23469952996672683	0.012964493274744873	0.010067478254074762	0.014801138507367185	0.022051928504481958	0.02647775646769448	0.03343589037391769	0.0326499761964822	0.029020023294008677	0.05323084509395504	0.0
50	12	0.23000256907928912	0.01141473001157462	0.008236987350645882	0.009858183789475707	0.011760540558313711	0.013643964880964629	0.020557490681280707	0.03067735581601017	0.03579412581288316	0.08805919017814054	0.0
51	15	0.17735397795270952	0.014001285960395599	0.007931270976543909	0.007625949002866436	0.008334331580781213	0.010541828320882605	0.017886020338165578	0.03423243954688203	0.03898020748712369	0.037820644739068474	0.0
52	40	0.2519766603210777	0.01490506879558998	0.012949063140359294	0.01949044811095164	0.02734789415581186	0.030263598811341642	0.03413429428907397	0.027561520130119137	0.023633288921148486	0.06169148396668166	0.0
53	19	0.14621952773294847	0.017869930816351177	0.010735998023858398	0.013384710113053724	0.0145331989975769	0.0153950896152923	0.019700345755904423	0.015448864884429703	0.013976996740298769	0.025174392786183067	0.0
54	64	0.14640575698274738	0.004157616584071295	0.002541948440448189	0.004734291784514098	0.007830412279761412	0.011189390088293697	0.01797967758161194	0.02252798508086006	0.02233215201567408	0.05311228312751261	0.0
55	41	0.09241976326772297	0.00451353896852966	0.0030231593149466444	0.005323310309137479	0.008276741485578167	0.008995544558097437	0.010249137561118081	0.012834060947513114	0.015558331007479338	0.02364593911532304	0.0
56	53	0.2108858037060089	0.009866634976936055	0.0077098019079588995	0.011407385469304152	0.015905085848787973	0.020744357768420846	0.029390385940902305	0.033126902143691496	0.030588354607268824	0.05214689504273835	0.0
57	13	0.14044257228316961	0.025902787697151312	0.008727288925168672	0.007441572220132912	0.007170128936273636	0.0072279628305673745	0.008828965381155813	0.012230546768138298	0.01830542108369728	0.04460789844088432	0.0
58	23	0.1156006955911516	0.005758533899134932	0.005528278079433906	0.012430170802835698	0.019514568483480002	0.01955438482813616	0.017327453137415957	0.015320242584070304	0.011618062560043791	0.008549001216600844	0.0
59	43	0.09460475604637397	0.005698480146134805	0.0028506066519851272	0.00464862826789409	0.0069208901908188805	0.011009390184290485	0.01831177795380199	0.019319393257265803	0.02175730823439753	0.004088281159785266	0.0
60	11	0.10403405722689027	0.013328570662923409	0.007087941292669504	0.006139916717703047	0.0060227509761256025	0.0066791972549608385	0.009291865488740688	0.012553212877776864	0.017644903010722822	0.0252856989452675	0.0
61	33	0.15606041408202892	0.006013508562812215	0.004965273351458573	0.007522021282218461	0.01018953834767716	0.012517181010270217	0.020960963086024957	0.032186759451276435	0.027335162617042205	0.034370006373248684	0.0
62	42	0.15169119706411996	0.02184387074725537	0.01943858928424597	0.02142128837365396	0.0198780366561396	0.015250986653357433	0.014300808413131	0.012500945024516156	0.012021249848176362	0.015035422063644114	0.0
63	40	0.1089985244201892	0.005772183571642384	0.0029973634537686956	0.004766627226788756	0.006891401324763964	0.00940031882343566	0.014415076671258121	0.020184519259215005	0.019633760811667525	0.024937273277649094	0.0
64	82	0.1717110799790137	0.007886366088322723	0.00589187555135756	0.009303533521259167	0.01348183993811692	0.01742433616726244	0.0262980673985901	0.033963551143584646	0.032014230595656765	0.025447279574863382	0.0
65	5	0.16168945583850097	0.0193676778212582	0.012725313789236144	0.013656646335226882	0.012509081906921165	0.010528440050742029	0.013005012125190316	0.01558853631253731	0.01795351819165196	0.04635522930573696	0.0
66	47	0.142862471979887	0.005577876924766462	0.004778410784001709	0.008222390633172576	0.012307823364393199	0.015523608353473318	0.023649994465237897	0.02540308099002323	0.020819684920952708	0.02657960154386592	0.0
67	35	0.1947094092236571	0.019734889072447123	0.009154318553902148	0.008572777281855817	0.008563957193410469	0.009118682835408003	0.013143199558337704	0.020770005090271465	0.03815272121843905	0.06749885841958532	0.0
68	40	0.14195266805751308	0.009527046926747641	0.0051781973161398745	0.006234799250697703	0.007632107196943804	0.010021970765652775	0.014436943356796354	0.01815492008171017	0.02294967396733067	0.04781700919549409	0.0
69	14	0.06402034799050425	0.005648671819397753	0.0015392118674589597	0.002077370299076974	0.00308448729310711	0.0053546563941621935	0.008877024195486012	0.010582387941478278	0.012112447820945386	0.01474409035939158	0.0
70	89	0.20362749387762036	0.013079022077427012	0.011524990420160164	0.01733843776541082	0.022624126947866537	0.024835069238833773	0.030720098871725637	0.027596612062703495	0.02550330367592224	0.030405832817570665	0.0
71	39	0.08816708717219987	0.005160856079744921	0.0019487777739410194	0.003096872280799372	0.004499982237458062	0.00656638349432607	0.010922451067963607	0.014149052646432188	0.01784813356585426	0.023974578025680364	0.0
72	19	0.22697799815903386	0.005865120344485936	0.0042146287775715234	0.008739237845326936	0.01618313672077229	0.023321721176963357	0.03413143092676983	0.03630921348296452	0.04373910725001193	0.05447440163416755	0.0
73	58	0.17672254093900996	0.008665278090463923	0.006128600174665686	0.00966745052512543	0.013995924358527576	0.0161624268712106	0.022624556144186146	0.028420195679079142	0.028260943468558924	0.04279716562719253	0.0
74	31	0.11209837791817431	0.00776921792469502	0.004653353538931916	0.005535802037348591	0.007365738036359544	0.008820143233903668	0.01262580970154134	0.01576990032573227	0.016835914902362227	0.03272249821729972	0.0
75	37	0.0865355598342503	0.008967227524749266	0.0032685254891848866	0.003368611786233119	0.004022331932632993	0.005520557694777784	0.009010003128170272	0.012788486099288524	0.02099226236161853	0.018597553817594932	0.0
76	17	0.09451064357210504	0.010213051493837326	0.003626448978531282	0.0036277287742589254	0.004561307578776713	0.006262679403663866	0.009022953211093568	0.011103266984528553	0.016922010838781323	0.029171196308633483	0.0
77	7	0.14712945433056776	0.006761015640493359	0.0037189590387227463	0.004880329991062956	0.007421202593195901	0.010567915882561415	0.019246011285748817	0.030923044549767603	0.03236763057363926	0.0312433447753757	0.0
78	52	0.11033468054534123	0.0071178344865278475	0.004046220856189036	0.006043412057446109	0.009289951176629598	0.011614348696244212	0.014018686150100962	0.015472938355401904	0.01587507728393674	0.026856211482864843	0.0
79	27	0.1045717071897205	0.005312599666902449	0.0037115004808549786	0.005458851674608562	0.007748768841566318	0.010564131141788873	0.01617610027499519	0.018151395523259183	0.01815165436438886	0.019296705221356084	0.0
80	43	0.16376317910239	0.013184101981243354	0.011662464136582987	0.01727132711426724	0.0223048725349105	0.021078213331360198	0.02059377668096294	0.01506355434959488	0.01606802769999515	0.02653684127347275	0.0
81	78	0.09470216672796965	0.013396778565548526	0.007498577333017238	0.008209659868006753	0.009129358113483496	0.00944626146196541	0.010768609556885415	0.013598649551774727	0.01703251538367265	0.005621756893615438	0.0
82	17	0.10758272658588511	0.0042959543827352994	0.0017407088818085863	0.0030555365875820366	0.00550645710035132	0.009252620551162494	0.01542742634646976	0.017795446265224647	0.019864627917116514	0.03064394855343444	0.0
83	14	0.11764956821963049	0.0048444495533331786	0.0014049787497515036	0.0022630256109683346	0.0037684827126269428	0.006003075347882709	0.009292581379290062	0.013499352088804453	0.02277729597270704	0.05379632680426626	0.0
84	64	0.14060301264209507	0.007833451656283649	0.005221143063590803	0.009804597407409545	0.01532247290477248	0.021277847570690577	0.03538274183536803	0.024612923702562448	0.012235769168793178	0.008912065332624368	0.0
85	0	0.15787082560151677	0.010880398673873306	0.005900240485159721	0.006833880713935606	0.008540413910935345	0.010487508664564726	0.014375486787023141	0.01915247438524721	0.025731508393435354	0.055968913587342364	0.0
86	73	0.21279723985860516	0.017255583866945548	0.013207100598714357	0.017499848595730345	0.023069015476841148	0.026603348805944546	0.03125218535592184	0.027243728248183594	0.021105747572561284	0.03556068133776251	0.0
87	12	0.052267508402075766	0.006508683224904558	0.00287942501115801	0.003558707275166018	0.004009617714281259	0.004870007652675494	0.006748513836281363	0.006731026611489499	0.007588574180622349	0.009372952895497211	0.0
88	56	0.18251700837169216	0.005816550529088441	0.003983534191602996	0.006561351576163837	0.01099364225257362	0.015597375016921433	0.020324957644655143	0.026611736379802534	0.030459894283489115	0.06216796649739505	0.0
89	12	0.10179602055181128	0.008686520937780523	0.002916169803113443	0.003653791018520096	0.004625034290692457	0.006755200515433499	0.011517003796339931	0.016278813198506548	0.017137561456323246	0.030225925535101533	0.0
90	72	0.17987033035721675	0.011205690136835393	0.010407750048557712	0.01566387225559872	0.023333454968608718	0.026789289053816265	0.02802521954075956	0.021420463040241016	0.017654820850400196	0.025369770462399174	0.0
91	3	0.019590478396491168	0.004770736261802221	0.0006651387814763431	0.0012133349496793028	0.0017733556265025097	0.003154743374748469	0.003800812732928244	0.001498699836522519	0.0009982249884684905	0.001715431844363069	0.0
92	40	0.18325733725618462	0.009291473353699481	0.00970530905211137	0.018726007118722188	0.026419073704759988	0.02440747970843936	0.03068657292447971	0.02562882080383174	0.016857287364673512	0.02153531322546727	0.0
93	31	0.1591408612894564	0.007114880351194152	0.0037611294877861502	0.007576462394487585	0.013483301918530439	0.020459911711512097	0.03184238158536131	0.027764832902462323	0.01814216218195732	0.02899579875616501	0.0
94	36	0.18583096018001952	0.008501347730192975	0.006432226533988654	0.009544346744948445	0.012687492160868907	0.01543263034422027	0.017713155205556212	0.023112403632173276	0.0346026541168959	0.05780470371117488	0.0
95	71	0.2011772491473972	0.013495408938827624	0.011040551062876042	0.015189605074939778	0.01967713565250764	0.021968260453774726	0.02790484265901718	0.03353070515206806	0.029575509713981145	0.028795230439404983	0.0
96	56	0.23154761088250148	0.026930378210573314	0.01579626905182966	0.016342792182795374	0.01884239966548821	0.023110457861141537	0.03331256986585897	0.034386621750839716	0.024692908031233946	0.03813321426274076	0.0
97	70	0.2066879265145839	0.015612277215319003	0.013865936044068494	0.01845001697840243	0.026082849707889218	0.032927742452961276	0.038676785202697524	0.03375478302404402	0.012774804607162866	0.01454273128203903	0.0
98	30	0.0917679325167036	0.004935850084507813	0.0019331256719907776	0.0031355477537447036	0.004396417387747506	0.006081823486542289	0.009202603465422482	0.015128789309591117	0.020031918727568186	0.026921856629588715	0.0
99	12	0.07621643048652925	0.009359179120464299	0.0040767327279926996	0.005765034718103195	0.006835045257530849	0.007796257560787791	0.01045972138685163	0.010870305710722573	0.013679077997449298	0.007375076006626905	0.0
100	34	0.19015214210206421	0.01789262060450291	0.0112387070906502	0.012911269587988251	0.016186930677879293	0.01900409577537921	0.026837441334611384	0.029327215731268494	0.02069245142322167	0.03606140987656278	0.0
101	78	0.19926414715017943	0.011767950545635647	0.00973176237796155	0.014758463838117249	0.01986796660494048	0.023298843944886946	0.025572597044525216	0.023525101730629307	0.022278076836277055	0.04846338422720599	0.0
102	39	0.2533603560257225	0.005745565355866188	0.0034604653599416826	0.00637352399609015	0.010694665854716675	0.015974459600182758	0.029158789206965116	0.04380491222452429	0.051691797611749885	0.08645617681568579	0.0
103	66	0.14661781087451814	0.01089963655765449	0.007200426785345016	0.01000221867937793	0.013307627372300233	0.015254370774217912	0.020884663529625543	0.028993108703080868	0.024507492805586444	0.01556826566732972	0.0
104	67	0.20852192648421405	0.006064809448886557	0.005347908370400816	0.009915715389558148	0.01514451663592489	0.02029187106720324	0.029420848174546398	0.037182874481362684	0.0386391402907331	0.046514242625598216	0.0
105	39	0.20885395796298062	0.006060599572803438	0.003787974851541716	0.005676949832583469	0.007756797702558844	0.011107838818411972	0.0188414890737457	0.029681286033239482	0.03789901178875989	0.08804201028933614	0.0
106	58	0.10364992582641747	0.006286700048781601	0.004340019055557817	0.007490241775309837	0.011545978057909332	0.014937820804795077	0.01864231060767127	0.016260571800590685	0.011284387783128794	0.012861895892673062	0.0
107	55	0.19803216889048997	0.013472612623383756	0.007351347380722385	0.008900303579302406	0.012988303137382595	0.017490518064997948	0.027060011996350768	0.037455032431503416	0.03457020511895979	0.038743834557886894	0.0
108	39	0.21104022321314153	0.01579228560609919	0.008268341944668012	0.009768442419551764	0.013217288905598042	0.017513844883049013	0.026926002140859294	0.03583930950668703	0.04073182984780923	0.04298287795881993	0.0
109	54	0.20712538485536658	0.007596827590184704	0.005030371200753939	0.007958824588560898	0.012080435174386221	0.015540662419673678	0.020834116348727727	0.024741278124116958	0.033230395617833315	0.08011247379112912	0.0
110	26	0.14120582588536149	0.014430089465545793	0.011923568052548888	0.012177430038785013	0.009113897781916373	0.007262196410500938	0.01005865474381767	0.013231589681230784	0.0189116994631965	0.04409670024781953	0.0
111	39	0.12680888666356283	0.006564655345572647	0.002799419793628214	0.003877980017390572	0.0057045564163342825	0.008311281709794826	0.013393094161302872	0.019611733483423315	0.026403361748295433	0.04014280398782067	0.0
112	13	0.1491636665460709	0.009438563361109993	0.00619834658740225	0.007187391946095431	0.009488265593971609	0.013258763501640439	0.021859403599819666	0.02753364509198205	0.025023116688509893	0.02917617017553957	0.0
113	39	0.2375124216181288	0.007728656924335477	0.005590831547461343	0.007584350194554865	0.011069571618744181	0.015498869920319503	0.025694037732184892	0.04198085583399845	0.042404352870229214	0.07996089497630085	0.0
114	36	0.09953959526085174	0.010910815422044983	0.0059691367765557675	0.0067816045529177135	0.008584965936532253	0.010471473513331801	0.01425180209443535	0.01698742756931625	0.016640240820946624	0.008942128574771006	0.0
115	75	0.21886116852218135	0.018103012402945217	0.013776194303461765	0.019073461174154684	0.023343274110676458	0.024388381263822964	0.02863060409432468	0.02550635519329136	0.022531969855613895	0.043507916123890336	0.0
116	53	0.1319895419057947	0.010278772782462166	0.006592738328512272	0.00886251550938682	0.011667296604739254	0.014045710579133067	0.0157803073875939	0.014528872894514586	0.019287482812545984	0.030945845006906655	0.0
117	100	0.21211678774215803	0.010892685285637076	0.010877825538285034	0.017119823319997444	0.024918955156055703	0.0300538457351718	0.037164288745520746	0.03280969351437219	0.021644882256924028	0.026634788190194	0.0
118	19	0.18570733695292718	0.004772133900657281	0.003957800900228504	0.007792084198231771	0.010861249287157773	0.013704095863850652	0.018662498326145024	0.029242597008996365	0.03072844734090692	0.0659864301267529	0.0
119	58	0.14988411895558928	0.006665395291619733	0.005488300426651599	0.009962519371618317	0.013222165663753317	0.015252355911237627	0.018998209500433346	0.02162789817780476	0.022773657977808198	0.03589361663466238	0.0
120	14	0.1005828099568557	0.007564639013800049	0.00518156798558047	0.006021738490248197	0.007907886350521127	0.009572509067788393	0.012254698917657514	0.014298084163940943	0.016928144025457836	0.02085354194186119	0.0
121	49	0.1401240048943118	0.006333906740882481	0.0036061450217752403	0.006068001857599632	0.009069680131631345	0.012695098956320962	0.01772330063304604	0.018161998340062706	0.022666291075574895	0.0437995821374185	0.0
122	68	0.18735435253424282	0.006930886328820439	0.004823377227327417	0.006857232550679616	0.010123797222667241	0.012846008577232787	0.018699219915173666	0.026133445182759146	0.032663278325813956	0.06827710720376856	0.0
123	44	0.13696419066822157	0.0067629849098047624	0.0035973690084221454	0.005413560450598233	0.0082923499671569	0.01144394947867328	0.017057899058962562	0.021051124882597624	0.027205077159846165	0.03613987575215987	0.0
124	50	0.16297571759621493	0.003948142404351041	0.002961357560200685	0.0062755553350583165	0.011275031788723126	0.015985754913371404	0.02449293541035536	0.030196970536192483	0.02434905437070052	0.043490915277262	0.0
125	46	0.15714209417523334	0.008847721178973558	0.007014792481027059	0.010415377589676809	0.013800783811602003	0.01561691057229964	0.022617577635530163	0.02820203876004422	0.022959613756064756	0.027667278390015135	0.0
126	71	0.20363473051955377	0.010996557865864592	0.011950116826920779	0.0183846051976994	0.022433654044384098	0.021366781086878305	0.025635817551061348	0.03162486583526762	0.03340941272401812	0.027832919387459534	0.0
127	36	0.15304414579046463	0.008605017407623863	0.0037552308568406787	0.0047105173501313154	0.006502717159934553	0.00904696592211644	0.015384323121386826	0.022980141529324857	0.030850220219060247	0.05120901222404585	0.0
128	50	0.17389091773524326	0.005132606071706525	0.0033166572297982488	0.005827026483798018	0.00885617766350835	0.01296828857402154	0.023728706018861893	0.03880150444311668	0.037016869305734765	0.038243081944697235	0.0
129	56	0.18610150882286786	0.007330482155314568	0.00712711468019793	0.011442342154087046	0.017027598804320636	0.021190799477932995	0.029557052012439335	0.03507476642850414	0.02637883038058244	0.030972522729488756	0.0
130	39	0.20237967686287595	0.006026681123395649	0.003990467210187412	0.006885600387692706	0.01116726448801775	0.015245891987306335	0.023052037815564128	0.03665530874847348	0.038075235369002966	0.061281189733235514	0.0
131	23	0.11323776795642249	0.007990661626743603	0.005675077917158142	0.007751573694837205	0.010242773595498383	0.01138034180259856	0.014123577416257863	0.01487458158888179	0.016426759142398675	0.024772421172048267	0.0
132	68	0.17082084814823706	0.012414821134361854	0.010274157474194492	0.01391271087023577	0.018739374395160026	0.021806016584521224	0.02591875083324839	0.02796096090699128	0.018772162439266063	0.02102189351025795	0.0
133	45	0.2576716443847057	0.010116444965160693	0.006963608182159336	0.00936816339118258	0.012727378090294238	0.016778008527656225	0.025577577090355116	0.033907538477715556	0.042092760404604294	0.10014016525557765	0.0
134	63	0.15980169022877824	0.01001954850849324	0.009194267359954782	0.012340440737164213	0.016039047897919954	0.01888870409978416	0.024567874170754324	0.024237413441922352	0.017708446294800964	0.026805947717984262	0.0
135	79	0.18643361722390242	0.01012456670252014	0.008885928626616333	0.012477044558808787	0.016072759897429838	0.018355083138434793	0.02483333258987379	0.027511201801616522	0.02526805178922261	0.042905648119379594	0.0
136	37	0.08914612043394868	0.007906310641516687	0.003356411073480942	0.0038724087537655065	0.005232585636021221	0.006833228268835888	0.010687296601500374	0.011875018513215398	0.013824651385801686	0.02555820955981098	0.0
137	36	0.10398657299936268	0.005289317235324132	0.003623938011001326	0.006620533023550482	0.01056995741788409	0.013332164553069212	0.015764190637684698	0.01555583641892705	0.013358289748556126	0.019872345953365574	0.0
138	44	0.167851340527486	0.009691665367820566	0.0058764646688498345	0.007544439938847682	0.010106269537643087	0.013108471096659094	0.020883286953932233	0.03008137490770403	0.03027403102216046	0.040285337033868995	0.0
139	44	0.1800441481149547	0.022620250231134943	0.018166597681156152	0.01797492263318185	0.016967966616731243	0.01682375491528549	0.02053143745045667	0.021117333645466987	0.019197594374584258	0.026644290566957086	0.0
140	62	0.23926847450393723	0.016580843211698955	0.01216796514179188	0.014285085296945096	0.018266546155415345	0.022815032309932266	0.03281584530373889	0.03739284364266611	0.03554209010826015	0.04940222333348855	0.0
