	r	p
0	0.3316193892658452	1.7125447110211316e-06
1	0.4897270346088256	2.1237322409366387e-13
2	0.5030065948043423	3.694398377822872e-14
3	0.490365534132023	1.955804737381512e-13
4	0.48176294119037844	5.84972814564446e-13
5	0.48701820012772296	3.006416289108765e-13
6	0.4850273716233395	3.8738575441806934e-13
7	0.4777640544040947	9.634490465717386e-13
8	0.45358271622138546	1.7215353798079667e-11
9	0.36903225483042634	8.159297501479099e-08
