	r	p
0	0.1276343765227874	0.008827877728779113
1	0.2938237477686103	8.268272742535908e-10
2	0.28743554497813883	1.9706923509322725e-09
3	0.2983758878226681	4.3939704116379396e-10
4	0.32536991936424065	8.19535596146232e-12
5	0.2986057392751336	4.254667652166973e-10
6	0.3095125503027195	8.925392080947238e-11
7	0.27239248824819473	1.400074145352665e-08
8	0.16127789548494376	0.0009095605094975842
9	0.08453426572734798	0.08356379858557127
