	r	p
0	0.09153023822827626	0.19738869246285184
1	0.270381632441308	0.00010786727749693526
2	0.40663653948473993	2.3028763881649677e-09
3	0.5134591568731793	7.561281375875062e-15
4	0.5817581112438769	1.6609713925717242e-19
5	0.6244160324372467	5.1200881213140587e-23
6	0.61929800786726	1.4421718509563876e-22
7	0.5652651797308986	2.7843315802501145e-18
8	0.44256139512112114	5.3258189251845755e-11
9	0.25642248059278194	0.00024723959295121564
