	r	p
0	0.47482854351087755	5.997046120467161e-07
1	0.5898079823101026	1.0689868834670212e-10
2	0.5949739512441516	6.679017041139217e-11
3	0.6049306538355537	2.634111718215117e-11
4	0.6023651940690781	3.3580293550510653e-11
5	0.5698429751507742	6.102808980042646e-10
6	0.48807425018121575	2.591437211358244e-07
7	0.40818163029976856	2.4907331020459562e-05
8	0.2805925161309131	0.004688543118324614
9	0.18244043883723413	0.06925591033700312
